order_id,customer_id,employee_id,order_date,ship_date,order_status,payment_method,order_total
O11160,C0023,E102,2024-10-16,2024-10-20,Delivered,Cash,12215.98
O11161,C0097,E101,2024-03-21,2024-03-24,Delivered,UPI,2263.83
O11162,C0004,E109,2024-11-14,2024-11-18,Delivered,Bank Transfer,3868.12
O11163,C0048,E109,2024-05-26,2024-05-31,Delivered,UPI,126.0
O11164,C0087,E104,2024-05-21,2024-05-25,Delivered,UPI,805.11
O11165,C0139,E105,2024-03-22,2024-03-26,Delivered,Bank Transfer,394.17
O11166,C0072,E100,2024-09-20,2024-09-25,Delivered,UPI,20.46
O11167,C0094,E100,2025-07-04,2025-07-06,Delivered,Cash,197.54
O11168,C0088,E109,2024-07-21,2024-07-24,Delivered,UPI,522.64
O11169,C0031,E107,2024-08-21,2024-08-25,Delivered,Cash,16480.79
O11170,C0140,E106,2025-04-23,2025-04-26,Delivered,Cash,3286.75
O11171,C0123,E105,2024-05-26,2024-05-28,Delivered,UPI,1282.68
O11172,C0069,E101,2025-10-16,2025-10-20,Delivered,UPI,184.36
O11173,C0127,E100,2025-01-17,2025-01-21,Delivered,UPI,221.88
O11174,C0145,E103,2024-11-19,2024-11-21,Delivered,Cash,288.23
O11175,C0069,E108,2025-02-18,2025-02-20,Delivered,UPI,389.65
O11176,C0146,E109,2024-05-08,2024-05-13,Delivered,Bank Transfer,527.77
O11177,C0090,E109,2025-04-05,2025-04-06,Delivered,UPI,302.31
O11178,C0129,E100,2024-09-24,2024-09-29,Cancelled,Cash,0.0
O11179,C0022,E109,2025-10-16,2025-10-17,Delivered,UPI,13799.89
O11180,C0118,E103,2024-05-10,2024-05-12,Delivered,Cash,2356.2
O11181,C0031,E105,2025-01-06,2025-01-07,Delivered,UPI,7160.94
O11182,C0027,E107,2025-03-25,2025-03-27,Delivered,Credit Terms,6767.93
O11183,C0044,E103,2024-01-29,2024-02-01,Delivered,UPI,8241.83
O11184,C0083,E108,2024-09-25,2024-09-26,Returned,UPI,368.72
O11185,C0104,E105,2025-06-18,2025-06-23,Delivered,UPI,1855.88
O11186,C0131,E106,2025-08-28,2025-09-02,Delivered,Bank Transfer,759.08
O11187,C0001,E107,2024-08-21,2024-08-23,Cancelled,Bank Transfer,0.0
O11188,C0141,E103,2025-08-09,2025-08-11,Delivered,Cash,2342.93
O11189,C0102,E106,2025-12-03,2025-12-06,Delivered,UPI,84.24
O11190,C0038,E105,2025-09-20,2025-09-22,Delivered,Bank Transfer,5903.7
O11191,C0112,E108,2024-04-08,2024-04-13,Delivered,Cash,300.8
O11192,C0110,E109,2025-06-22,2025-06-25,Delivered,UPI,984.14
O11193,C0002,E105,2024-08-27,2024-09-01,Delivered,Cheque,13555.61
O11194,C0060,E101,2025-12-20,2025-12-21,Delivered,Cash,276.55
O11195,C0097,E106,2024-12-18,2024-12-20,Delivered,UPI,153.12
O11196,C0104,E105,2024-04-11,2024-04-12,Delivered,UPI,519.78
O11197,C0108,E104,2025-06-13,2025-06-15,Delivered,Cash,1009.39
O11198,C0030,E106,2024-08-30,2024-09-03,Delivered,Credit Terms,7322.7
O11199,C0062,E101,2025-12-28,2025-12-29,Delivered,UPI,503.7
O11200,C0056,E102,2025-12-13,2025-12-16,Delivered,Cash,651.23
O11201,C0005,E107,2025-05-02,2025-05-05,Delivered,Bank Transfer,9092.4
O11202,C0070,E109,2024-04-16,2024-04-17,Returned,Cash,808.08
O11203,C0010,E102,2025-05-21,2025-05-25,Delivered,Credit Terms,-5116.55
O11204,C0142,E104,2024-03-21,2024-03-22,Delivered,Cash,1843.79
O11205,C0082,E104,2024-01-26,2024-01-31,Delivered,Cheque,365.43
O11206,C0142,E106,2025-08-30,2025-09-03,Delivered,UPI,1487.1
O11207,C0072,E106,2024-06-04,2024-06-07,Delivered,Cash,416.77
O11208,C0021,E109,2024-10-04,2024-10-09,Delivered,UPI,20887.32
O11209,C0002,E100,2025-12-08,2025-12-09,Delivered,Credit Terms,19620.34
O11210,C0031,E103,2024-09-08,2024-09-09,Delivered,Bank Transfer,3296.39
O11211,C0028,E109,2024-08-07,2024-08-10,Delivered,Cash,8630.02
O11212,C0073,,2025-10-30,2025-11-04,Delivered,Cheque,833.4
O11213,C0011,E109,2024-04-04,2024-04-08,Delivered,UPI,8795.54
O11214,C0027,E107,2025-07-06,2025-07-08,Delivered,Credit Terms,3803.03
O11215,C0013,E101,2025-12-20,2025-12-22,Delivered,Cash,2034.39
O11216,C0104,E103,2025-10-19,2025-10-22,Delivered,Cash,768.82
O11217,C0131,E105,2025-04-29,2025-05-02,Delivered,UPI,2150.77
O11218,C0084,E107,2024-08-22,2024-08-26,Delivered,Cash,826.34
O11219,C0117,E108,2024-07-02,2024-07-04,Delivered,Cash,354.51
O11220,C0065,E107,2025-08-27,2025-09-01,Returned,UPI,881.57
O11221,C0132,E106,2025-10-05,2025-10-06,Delivered,UPI,96.04
O11222,C0033,E108,2025-01-21,2025-01-26,Delivered,UPI,3373.65
O11223,C0062,E104,2024-06-25,2024-06-30,Delivered,UPI,1460.18
O11224,C0108,E107,2024-04-05,2024-04-06,Returned,UPI,515.84
O11225,C0009,E104,2024-03-16,2024-03-18,Delivered,Credit Terms,2946.58
O11226,C0010,E109,2025-06-10,2025-06-15,Delivered,Credit Terms,12549.44
O11227,C0005,E106,2024-11-01,2024-11-04,Delivered,UPI,11157.92
O11228,C0074,E109,2025-10-22,2025-10-26,Cancelled,Cheque,0.0
O11229,C0132,E108,2025-06-22,2025-06-26,Delivered,UPI,316.4
O11230,C0015,E101,2024-05-23,2024-05-26,Delivered,UPI,21279.68
O11231,C0083,E102,2025-04-06,2025-04-10,Delivered,Cash,1006.44
O11232,C0061,E108,2024-11-11,2024-11-16,Delivered,UPI,92.61
O11233,C0026,E100,2025-03-07,2025-03-09,Returned,UPI,7832.07
O11234,C0138,E105,2025-06-21,2025-06-26,Cancelled,Bank Transfer,0.0
O11235,C0130,E102,2025-08-15,2025-08-19,Delivered,UPI,482.23
O11236,C0114,E101,2025-09-12,2025-09-17,Delivered,UPI,503.46
O11237,C0042,E104,2024-07-01,2024-07-02,Delivered,Credit Terms,8767.57
O11238,C0103,E100,2024-01-27,2024-01-31,Returned,Cash,1557.52
O11239,C0146,E103,2025-06-22,2025-06-26,Delivered,Cash,307.67
O11240,C0006,,2024-04-01,2024-04-05,Delivered,Bank Transfer,11055.57
O11241,C0143,E102,2024-08-23,2024-08-25,Cancelled,UPI,0.0
O11242,C0010,E102,2024-01-04,2024-01-05,Returned,Cash,12608.04
O11243,C0063,E109,2025-05-18,2025-05-21,Delivered,UPI,531.43
O11244,C0070,E101,2024-05-09,2024-05-13,Delivered,Cash,2330.01
O11245,C0089,E103,2025-05-01,2025-05-03,Delivered,UPI,189.0
O11246,C0075,E100,2025-12-23,2025-12-24,Delivered,UPI,26.6
O11247,C0055,E104,2024-03-03,2024-03-08,Delivered,UPI,91.08
O11248,C0144,E104,2024-03-07,2024-03-11,Delivered,Cash,875.58
O11249,C0006,E107,2024-09-10,2024-09-15,Delivered,Bank Transfer,4855.08
O11250,C0077,E104,2025-09-26,2025-09-28,Delivered,UPI,322.26
O11251,C0125,E108,2024-06-07,2024-06-09,Delivered,UPI,1347.44
O11252,C0010,E106,2024-09-22,2024-09-23,Delivered,Cash,6468.43
O11253,C0134,E102,2024-02-29,2024-03-02,Delivered,Cash,106.19
O11254,C0116,E109,2025-07-09,2025-07-13,Delivered,Cash,370.24
O11255,C0045,E103,2024-10-24,2024-10-29,Delivered,Bank Transfer,5480.63
O11256,C0079,E102,2025-07-06,2025-07-09,Delivered,UPI,408.79
O11257,C0036,E108,2025-10-21,2025-10-23,Delivered,Bank Transfer,17554.39
O11258,C0146,E108,2024-06-18,2024-06-23,Delivered,UPI,26.53
O11259,C0047,E107,2025-08-17,2025-08-20,Delivered,Bank Transfer,500.66
O11260,C0102,E104,2024-02-21,2024-02-25,Delivered,UPI,1779.12
O11261,C0041,E100,2025-10-17,2025-10-21,Delivered,Cheque,1677.75
O11262,C0017,E105,2025-04-28,2025-05-02,Delivered,Bank Transfer,3824.16
O11263,C0109,E108,2025-10-01,2025-10-04,Delivered,UPI,1209.49
O11264,C0049,E109,2024-01-01,2024-01-02,Cancelled,Cheque,0.0
O11265,C0145,E109,2024-05-10,2024-05-12,Delivered,UPI,483.0
O11266,C0082,E104,2024-10-11,2024-10-13,Delivered,Cash,285.77
O11267,C0148,E104,2024-10-05,2024-10-10,Delivered,UPI,44.96
O11268,C0094,,2024-06-14,2024-06-15,Cancelled,Cash,0.0
O11269,C0044,E102,2024-10-06,2024-10-10,Delivered,Cash,8186.21
O11270,C0102,E100,2024-04-15,2024-04-19,Delivered,UPI,1781.22
O11271,C0137,E108,2024-10-27,2024-11-01,Delivered,Cash,928.72
O11272,C0141,E107,2025-08-12,2025-08-13,Delivered,Cash,360.12
O11273,C0125,E100,2024-12-12,2024-12-17,Delivered,UPI,1081.28
O11274,C0086,E103,2024-01-16,2024-01-19,Cancelled,UPI,0.0
O11275,C0116,E107,2024-11-01,2024-11-05,Delivered,UPI,132.9
O11276,C0133,E103,2024-01-24,2024-01-26,Delivered,Cash,6.86
O11277,C0090,E104,2025-12-01,2025-12-02,Delivered,UPI,530.74
O11278,C0013,E104,2024-04-14,2024-04-18,Delivered,Bank Transfer,18844.87
O11279,C0006,E107,2025-06-03,2025-06-08,Delivered,Cheque,12217.1
O11280,C0017,E109,2025-12-07,2025-12-11,Delivered,UPI,10802.31
O11281,C0080,E105,2025-09-01,2025-09-04,Delivered,UPI,598.43
O11282,C0064,E103,2025-05-28,2025-05-29,Delivered,UPI,90.09
O11283,C0094,E108,2025-09-10,2025-09-15,Delivered,UPI,1779.03
O11284,C0070,E101,2025-12-15,2025-12-20,Delivered,UPI,276.63
O11285,C0071,E107,2025-04-10,2025-04-14,Delivered,UPI,1627.71
O11286,C0010,E108,2025-02-20,2025-02-21,Cancelled,Bank Transfer,0.0
O11287,C0005,E109,2025-04-15,2025-04-16,Delivered,Credit Terms,17519.55
O11288,C0141,E106,2025-01-28,2025-01-30,Delivered,UPI,1150.88
O11289,C0113,E109,2025-04-19,2025-04-23,Delivered,UPI,100.56
O11290,C0098,E100,2024-11-20,2024-11-22,Delivered,UPI,71.92
O11291,C0022,,2024-06-09,2024-06-12,Delivered,Bank Transfer,22664.82
O11292,C0043,E101,2024-04-10,2024-04-12,Delivered,Bank Transfer,7562.11
O11293,C0007,E105,2024-02-29,2024-03-05,Delivered,Credit Terms,11297.5
O11294,C0086,E103,2024-07-09,2024-07-12,Delivered,UPI,107.59
O11295,C0046,E104,2024-02-09,2024-02-13,Delivered,Bank Transfer,1665.31
O11296,C0116,E101,2025-02-26,2025-03-01,Returned,UPI,534.88
O11297,C0014,E100,2024-07-27,2024-07-31,Delivered,UPI,9735.42
O11298,C0145,E107,2025-08-31,2025-09-02,Delivered,Cash,620.33
O11299,C0085,E102,2024-03-05,2024-03-08,Delivered,UPI,72.27
O11300,C0011,E107,2024-06-14,2024-06-15,Delivered,Credit Terms,16218.44
O11301,C0037,E106,2025-06-16,2025-06-17,Delivered,Bank Transfer,27059.63
O11302,C0024,E103,2025-03-26,2025-03-31,Delivered,UPI,7297.34
O11303,C0149,E108,2024-02-25,2024-02-29,Cancelled,Bank Transfer,0.0
O11304,C0149,E103,2025-10-03,2025-10-08,Delivered,Bank Transfer,278.55
O11305,C0035,E102,2025-10-03,2025-10-08,Delivered,Bank Transfer,10757.34
O11306,C0026,E108,2024-09-04,2024-09-08,Delivered,Cash,12556.99
O11307,C0072,E100,2024-09-10,2024-09-15,Delivered,Cash,387.04
O11308,C0061,E101,2025-12-21,2025-12-26,Returned,Cash,1303.2
O11309,C0113,E106,2025-04-13,2025-04-16,Delivered,Cash,226.1
O11310,C0018,E106,2025-01-27,2025-01-28,Delivered,Bank Transfer,6222.61
O11311,C0038,E107,2025-09-09,2025-09-14,Delivered,Bank Transfer,17008.73
O11312,C0057,E109,2024-07-28,2024-07-31,Delivered,Cash,311.69
O11313,C0019,E101,2024-11-07,2024-11-10,Delivered,Credit Terms,6216.5
O11314,C0041,E103,2024-07-13,2024-07-15,Delivered,Cash,14412.56
O11315,C0132,E104,2025-08-01,2025-08-03,Delivered,UPI,533.94
O11316,C0149,E101,2025-03-04,2025-03-08,Delivered,UPI,606.05
O11317,C0088,E101,2025-05-03,2025-05-06,Delivered,UPI,990.78
O11318,C0088,E100,2024-06-30,2024-07-05,Delivered,Bank Transfer,988.8
O11319,C0029,E100,2024-06-10,2024-06-11,Delivered,UPI,21801.81
O11320,C0126,E101,2024-12-20,2024-12-21,Returned,UPI,1408.6
O11321,C0083,E103,2025-06-21,2025-06-24,Returned,Bank Transfer,498.17
O11322,C0124,E101,2025-01-21,2025-01-26,Cancelled,UPI,0.0
O11323,C0125,E103,2024-01-29,2024-02-02,Delivered,UPI,1264.93
O11324,C0082,E108,2025-09-28,2025-10-01,Returned,UPI,253.45
O11325,C0136,E101,2024-02-25,2024-02-27,Delivered,UPI,138.85
O11326,C0075,E108,2025-11-24,2025-11-29,Returned,UPI,6.93
O11327,C0061,E107,2024-01-22,2024-01-24,Delivered,Cash,693.33
O11328,C0006,E108,2025-05-25,2025-05-30,Delivered,Credit Terms,29105.81
O11329,C0041,E107,2024-03-11,2024-03-13,Cancelled,Bank Transfer,0.0
O11330,C0010,E105,2025-10-25,2025-10-30,Cancelled,UPI,0.0
O11331,C0005,E108,2024-11-30,2024-12-05,Delivered,Credit Terms,3091.52
O11332,C0040,E101,2024-04-20,2024-04-22,Delivered,Credit Terms,3315.41
O11333,C0107,E105,2024-09-10,2024-09-14,Delivered,UPI,278.73
O11334,C0107,E105,2024-05-07,2024-05-10,Delivered,UPI,638.48
O11335,C0080,E105,2024-05-11,2024-05-12,Delivered,Cash,65.69
O11336,C0017,E109,2025-11-19,2025-11-22,Delivered,Credit Terms,8054.89
O11337,C0034,E108,2024-11-17,2024-11-18,Delivered,Cash,7792.05
O11338,C0003,E103,2025-07-31,2025-08-05,Delivered,Bank Transfer,6770.55
O11339,C0029,E103,2025-04-22,2025-04-24,Delivered,Cheque,12569.49
O11340,C0001,E100,2025-05-14,2025-05-19,Delivered,Bank Transfer,13973.09
O11341,C0059,E101,2024-04-17,2024-04-18,Delivered,Cash,864.5
O11342,C0010,E106,2024-06-19,2024-06-21,Cancelled,Cash,0.0
O11343,C0036,E102,2025-07-30,2025-08-04,Cancelled,Credit Terms,0.0
O11344,C0015,E107,2025-12-05,2025-12-10,Delivered,Credit Terms,3885.63
O11345,C0044,E109,2024-07-09,2024-07-14,Delivered,Credit Terms,21370.42
O11346,C0145,E103,2024-07-17,2024-07-21,Delivered,Cash,706.26
O11347,C0075,E101,2024-12-07,2024-12-12,Returned,UPI,550.4
O11348,C0003,E104,2025-12-17,2025-12-18,Delivered,UPI,8714.5
O11349,C0027,E102,2024-07-14,2024-07-16,Delivered,Bank Transfer,11562.49
O11350,C0054,E109,2024-10-23,2024-10-27,Delivered,UPI,86.31
O11351,C0135,E107,2025-10-13,2025-10-17,Delivered,Cash,1044.22
O11352,C0083,E102,2024-01-03,2024-01-06,Delivered,UPI,1289.33
O11353,C0070,E106,2024-02-04,2024-02-05,Delivered,UPI,566.81
O11354,C0038,E105,2025-03-30,2025-04-02,Delivered,Cheque,1817.82
O11355,C0109,E103,2025-10-23,2025-10-24,Returned,Cash,143.68
O11356,C0006,E107,2024-06-22,2024-06-23,Returned,UPI,20845.31
O11357,C0136,E108,2024-12-04,2024-12-08,Delivered,Cash,632.77
O11358,C0073,E101,2024-11-21,2024-11-22,Delivered,UPI,122.08
O11359,C0051,E102,2024-12-07,2024-12-10,Delivered,UPI,125.86
O11360,C0016,E106,2025-04-11,2025-04-13,Delivered,Credit Terms,1845.46
O11361,C0049,E108,2024-12-04,2024-12-05,Delivered,Cash,1458.8
O11362,C0024,E109,2024-11-19,2024-11-21,Delivered,Credit Terms,9557.11
O11363,C0074,E100,2024-12-08,2024-12-12,Delivered,UPI,273.58
O11364,C0097,E108,2025-03-19,2025-03-23,Delivered,Cash,1071.0
O11365,C0054,E100,2025-01-31,2025-02-04,Delivered,Cash,486.5
O11366,C0116,E104,2025-09-19,2025-09-22,Delivered,Cash,76.07
O11367,C0093,E105,2024-02-12,2024-02-17,Delivered,UPI,230.84
O11368,C0149,E103,2025-09-06,2025-09-07,Delivered,UPI,1261.86
O11369,C0115,E108,2025-09-12,2025-09-15,Delivered,Cash,415.49
O11370,C0048,E107,2024-07-28,2024-08-02,Delivered,UPI,509.67
O11371,C0140,E105,2024-11-29,2024-12-02,Delivered,UPI,119.76
O11372,C0083,E103,2024-11-13,2024-11-16,Delivered,UPI,473.2
O11373,C0064,E107,2024-06-09,2024-06-11,Delivered,UPI,197.42
O11374,C0083,E103,2024-10-16,2024-10-21,Delivered,Cash,2381.89
O11375,C0140,E106,2024-02-08,2024-02-09,Delivered,UPI,101.21
O11376,C0009,E108,2024-07-22,2024-07-25,Returned,UPI,4004.69
O11377,C0145,E109,2025-08-25,2025-08-30,Delivered,Cash,997.96
O11378,C0146,E106,2024-07-28,2024-07-30,Delivered,Cash,331.48
O11379,C0099,E102,2025-08-26,2025-08-31,Cancelled,Cash,0.0
O11380,C0107,E109,2025-01-27,2025-02-01,Delivered,UPI,110.88
O11381,C0044,E107,2025-10-05,2025-10-08,Delivered,Cheque,12723.92
O11382,C0132,E107,2025-03-05,2025-03-08,Delivered,Cash,242.78
O11383,C0065,E107,2024-01-26,2024-01-27,Delivered,Cheque,269.37
O11384,C0070,E100,2025-05-14,2025-05-15,Returned,UPI,228.29
O11385,C0148,E103,2024-02-08,2024-02-13,Delivered,UPI,71.72
O11386,C0044,E109,2024-11-21,2024-11-26,Delivered,Bank Transfer,6956.36
O11387,C0126,E107,2025-11-07,2025-11-11,Cancelled,UPI,0.0
O11388,C0036,E107,2024-05-07,2024-05-11,Delivered,Credit Terms,9333.75
O11389,C0126,E100,2024-10-11,2024-10-16,Delivered,Bank Transfer,221.48
O11390,C0078,E105,2025-06-16,2025-06-19,Delivered,UPI,1437.78
O11391,C0091,E108,2025-10-06,2025-10-08,Delivered,Cash,781.04
O11392,C0044,E106,2025-05-11,2025-05-14,Cancelled,UPI,0.0
O11393,C0055,E107,2024-07-05,2024-07-08,Delivered,Cash,60.22
O11394,C0108,E105,2025-05-13,2025-05-14,Delivered,UPI,67.44
O11395,C0017,E109,2024-08-07,2024-08-11,Delivered,Credit Terms,5499.53
O11396,C0089,E102,2025-06-09,2025-06-13,Delivered,Bank Transfer,1527.21
O11397,C0128,E108,2025-11-23,2025-11-27,Delivered,Bank Transfer,1040.33
O11398,C0064,E103,2025-06-11,2025-06-16,Delivered,UPI,497.81
O11399,C0053,E106,2025-09-24,2025-09-28,Delivered,UPI,2196.26
O11400,C0015,E107,2024-01-02,2024-01-05,Delivered,UPI,22020.87
O11401,C0126,E101,2025-06-09,2025-06-11,Delivered,UPI,751.22
O11402,C0072,E109,2025-09-03,2025-09-08,Delivered,Cash,1866.09
O11403,C0061,E106,2024-02-05,2024-02-10,Delivered,UPI,668.54
O11404,C0022,E107,2025-09-29,2025-10-01,Delivered,Credit Terms,16834.16
O11405,C0084,E108,2024-07-04,2024-07-09,Delivered,UPI,2252.4
O11406,C0110,E107,2025-05-07,2025-05-11,Cancelled,UPI,0.0
O11407,C0006,E106,2025-08-10,2025-08-13,Delivered,Bank Transfer,1821.43
O11408,C0109,E105,2025-05-06,2025-05-09,Cancelled,Cash,0.0
O11409,C0141,E106,2024-03-20,2024-03-23,Delivered,Cash,1004.37
O11410,C0148,E102,2025-03-24,2025-03-25,Delivered,UPI,320.16
O11411,C0064,E105,2025-02-11,2025-02-15,Delivered,UPI,1273.86
O11412,C0100,E102,2025-10-18,2025-10-21,Cancelled,UPI,0.0
O11413,C0114,E104,2024-10-21,2024-10-24,Delivered,UPI,164.82
O11414,C0074,E104,2024-08-28,2024-08-30,Delivered,UPI,1051.2
O11415,C0139,E106,2025-06-29,2025-07-04,Delivered,UPI,242.8
O11416,C0026,E101,2024-10-27,2024-10-30,Delivered,Bank Transfer,15168.46
O11417,C0030,E104,2025-04-26,2025-04-28,Delivered,Cheque,26568.69
O11418,C0009,E108,2025-04-26,2025-04-27,Returned,Bank Transfer,11432.69
O11419,C0023,E107,2025-10-10,2025-10-15,Delivered,Bank Transfer,2165.97
O11420,C0001,E101,2025-03-26,2025-03-28,Delivered,Bank Transfer,3581.41
O11421,C0024,E109,2025-01-01,2025-01-02,Delivered,Bank Transfer,2968.7
O11422,C0140,E100,2024-04-21,2024-04-24,Delivered,Bank Transfer,671.28
O11423,C0080,E104,2024-04-07,2024-04-10,Delivered,Cash,39.12
O11424,C0049,E105,2024-05-01,2024-05-05,Delivered,Cash,1638.17
O11425,C0080,E109,2024-05-11,2024-05-13,Delivered,Cash,1565.71
O11426,C0114,E106,2025-04-21,2025-04-23,Delivered,Cheque,1874.32
O11427,C0105,E102,2025-06-23,2025-06-27,Delivered,UPI,528.81
O11428,C0142,E105,2025-01-25,2025-01-30,Delivered,UPI,49.68
O11429,C0022,E102,2025-09-03,2025-09-07,Delivered,Bank Transfer,4585.92
O11430,C0022,E109,2025-12-23,2025-12-26,Delivered,Credit Terms,6607.14
O11431,C0059,E109,2025-08-27,2025-08-29,Delivered,Cash,307.67
O11432,C0034,E103,2025-05-26,2025-05-31,Delivered,Bank Transfer,12005.52
O11433,C0070,E109,2025-01-28,2025-01-30,Delivered,Cash,1003.98
O11434,C0104,E105,2024-11-20,2024-11-23,Delivered,UPI,383.7
O11435,C0113,E103,2024-03-13,2024-03-18,Delivered,Bank Transfer,778.47
O11436,C0137,E109,2024-10-18,2024-10-21,Delivered,UPI,796.61
O11437,C0143,E108,2025-10-25,2025-10-29,Delivered,Cash,1322.46
O11438,C0110,E108,2025-08-17,2025-08-19,Cancelled,UPI,0.0
O11439,C0138,E100,2024-06-08,2024-06-09,Returned,UPI,437.22
O11440,C0089,E107,2024-12-02,2024-12-04,Delivered,Cash,60.48
O11441,C0116,E100,2025-08-25,2025-08-26,Delivered,Cash,183.27
O11442,C0062,E107,2024-02-28,2024-03-03,Delivered,Cash,1184.19
O11443,C0023,E103,2024-10-10,2024-10-14,Delivered,Cheque,8285.27
O11444,C0041,E107,2025-09-17,2025-09-22,Cancelled,Bank Transfer,0.0
O11445,C0150,E104,2024-10-21,2024-10-22,Delivered,Cash,1248.99
O11446,C0127,E101,2024-03-08,2024-03-09,Delivered,Cash,71.72
O11447,C0025,E107,2025-02-05,2025-02-10,Delivered,Cheque,7957.27
O11448,C0035,E100,2025-09-23,2025-09-24,Delivered,Credit Terms,6016.2
O11449,C0129,E108,2025-03-18,2025-03-19,Delivered,Cash,1305.15
O11450,C0091,E108,2024-06-14,2024-06-18,Delivered,Cash,303.4
O11451,C0129,E104,2024-10-08,2024-10-09,Delivered,UPI,159.39
O11452,C0127,E109,2024-11-20,2024-11-24,Delivered,Cash,515.92
O11453,C0007,E106,2025-03-09,2025-03-12,Delivered,Bank Transfer,15351.28
O11454,C0101,E105,2025-07-06,2025-07-11,Delivered,Cash,580.16
O11455,C0090,E103,2024-03-26,2024-03-30,Delivered,UPI,294.0
O11456,C0048,E107,2025-10-11,2025-10-13,Delivered,Cash,989.06
O11457,C0095,E102,2024-01-11,2024-01-15,Delivered,UPI,370.92
O11458,C0023,E105,2024-09-28,2024-10-02,Delivered,Credit Terms,7042.8
O11459,C0036,E100,2024-01-24,2024-01-27,Delivered,Cheque,2946.99
O11460,C0065,E108,2024-10-13,2024-10-17,Cancelled,Cash,0.0
O11461,C0054,E103,2025-01-22,2025-01-24,Returned,Cash,199.64
O11462,C0127,E108,2025-01-10,2025-01-14,Delivered,UPI,1084.2
O11463,C0085,E109,2024-05-08,2024-05-11,Delivered,Cash,328.29
O11464,C0025,E108,2025-04-25,2025-04-30,Delivered,UPI,6561.3
O11465,C0046,E100,2024-02-08,2024-02-13,Delivered,UPI,199.81
O11466,C0039,E107,2025-07-08,2025-07-11,Delivered,Bank Transfer,3539.23
O11467,C0133,E101,2025-11-18,2025-11-19,Delivered,UPI,1430.99
O11468,C0069,E102,2024-09-10,2024-09-11,Delivered,UPI,2867.88
O11469,C0126,E107,2025-01-14,2025-01-19,Delivered,Cash,107.53
O11470,C0091,E103,2024-10-04,2024-10-08,Delivered,Cash,1333.31
O11471,C0098,E106,2024-01-06,2024-01-10,Delivered,Cash,229.68
O11472,C0150,E100,2024-10-09,2024-10-12,Delivered,Cash,308.0
O11473,C0029,E102,2025-08-03,2025-08-06,Delivered,Bank Transfer,8527.01
O11474,C0018,E101,2025-03-23,2025-03-27,Delivered,UPI,6302.33
O11475,C0080,E104,2024-03-28,2024-03-31,Returned,Cheque,169.83
O11476,C0017,E107,2025-09-14,2025-09-17,Delivered,Cash,6524.75
O11477,C0051,E103,2025-01-26,2025-01-28,Cancelled,Cash,0.0
O11478,C0010,E101,2025-09-11,2025-09-12,Delivered,Credit Terms,8074.3
O11479,C0005,E105,2025-03-10,2025-03-13,Returned,Cheque,7773.1
O11480,C0135,E104,2025-02-20,2025-02-25,Delivered,UPI,2244.04
O11481,C0126,E103,2024-03-31,2024-04-02,Delivered,Cash,51.04
O11482,C0149,E100,2024-05-09,2024-05-12,Delivered,UPI,599.89
O11483,C0030,E106,2025-12-06,2025-12-10,Returned,Cash,12490.15
O11484,C0020,E101,2024-06-15,2024-06-17,Delivered,Bank Transfer,9890.3
O11485,C0082,E106,2025-12-11,2025-12-12,Delivered,Bank Transfer,1679.6
O11486,C0106,E108,2025-01-27,2025-01-31,Delivered,Cash,2352.32
O11487,C0121,E104,2024-04-19,2024-04-21,Delivered,UPI,1451.62
O11488,C0018,E100,2024-03-26,2024-03-31,Delivered,Bank Transfer,9954.17
O11489,C0085,E107,2024-06-03,2024-06-04,Delivered,UPI,391.32
O11490,C0109,E105,2025-11-04,2025-11-06,Delivered,UPI,686.0
O11491,C0118,E106,2024-10-28,2024-11-02,Delivered,UPI,831.23
O11492,C0035,E103,2024-10-15,2024-10-16,Delivered,Bank Transfer,12771.9
O11493,C0096,E105,2024-08-22,2024-08-27,Delivered,UPI,528.27
O11494,C0040,E103,2024-04-26,2024-04-27,Delivered,Bank Transfer,12956.62
O11495,C0079,E101,2024-12-20,2024-12-25,Delivered,UPI,1430.09
O11496,C0046,E103,2024-04-16,2024-04-19,Delivered,UPI,490.0
O11497,C0026,E100,2025-09-07,2025-09-10,Delivered,Credit Terms,8247.82
O11498,C0093,E108,2024-09-29,2024-10-02,Delivered,UPI,26.97
O11499,C0019,E103,2024-10-01,2024-10-06,Delivered,Credit Terms,14468.86
O11500,C0054,E106,2024-12-08,2024-12-12,Delivered,UPI,1663.9
O11501,C0030,E103,2024-11-16,2024-11-17,Delivered,Credit Terms,16505.43
O11502,C0048,E106,2025-12-26,2025-12-30,Delivered,UPI,293.09
O11503,C0046,E103,2025-02-08,2025-02-09,Delivered,UPI,531.9
O11504,C0036,E105,2024-03-17,2024-03-21,Delivered,Bank Transfer,16681.57
O11505,C0058,E109,2025-04-01,2025-04-06,Delivered,UPI,461.14
O11506,C0112,E100,2024-04-29,2024-05-01,Delivered,Cash,397.67
O11507,C0048,E105,2024-01-27,2024-01-28,Delivered,UPI,360.18
O11508,C0118,E101,2025-12-05,2025-12-07,Delivered,UPI,117.32
O11509,C0134,E104,2025-07-18,2025-07-23,Delivered,UPI,334.75
O11510,C0064,E102,2025-12-13,2025-12-14,Delivered,Cash,379.88
