order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total,customer_id,employee_id,order_date,ship_date,order_status,payment_method,order_total,processing_days,customer_name,customer_type,city,state,product_name,category,size,thickness,unit_cost,retail_price,wholesale_price,employee_name,region,profit,order_month
OI000938,O10313,P1039,179,45.54,0.076,7532.13,C0006,E100,2024-04-30,2024-05-04,Delivered,Cash,30741.37,4,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Cold Lamination Roll - 27in,Roll,27in,150 micron,36.21,70.77,45.54,Rahul Sharma,North,1543.14,2024-04
OI000939,O10313,P1011,143,10.18,0.04,1397.51,C0006,E100,2024-04-30,2024-05-04,Delivered,Cash,30741.37,4,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Rahul Sharma,North,421.45,2024-04
OI000940,O10313,P1027,179,56.63,0.087,9254.87,C0006,E100,2024-04-30,2024-05-04,Delivered,Cash,30741.37,4,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Rahul Sharma,North,2979.27,2024-04
OI000941,O10313,P1072,115,7.61,0.001,874.27,C0006,E100,2024-04-30,2024-05-04,Delivered,Cash,30741.37,4,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Rahul Sharma,North,184.96,2024-04
OI000942,O10314,P1002,12,4.14,0.0,49.68,C0101,E101,2024-11-23,2024-11-27,Delivered,Cash,49.68,4,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Glossy Lamination Pouch - A3,Pouch,A3,150 micron,2.54,4.14,3.79,Priya Mehta,South,19.2,2024-11
OI000943,O10315,P1052,23,29.94,0.0,688.62,C0052,E108,2025-01-26,2025-01-30,Delivered,UPI,688.62,4,School Supplies Shop Jaipur,Retail,Jaipur,Rajasthan,Soft Touch Lamination Film - A3,Film,A3,250 micron,14.67,29.94,21.28,Rohit Joshi,West,351.21,2025-01
OI000944,O10316,P1027,23,65.16,0.0,1498.68,C0061,E103,2024-01-16,2024-01-20,Delivered,UPI,1498.68,4,FastCard Print Mumbai,Retail,Mumbai,Maharashtra,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Sneha Kapoor,West,615.48,2024-01
OI000945,O10317,P1044,130,6.11,0.041,761.73,C0012,E106,2025-08-07,2025-08-09,Delivered,Bank Transfer,3037.01,2,Print Hub Delhi,Wholesale,Delhi,Delhi,Self-Adhesive Laminate Sheet - A3,Sheet,A3,75 micron,4.4,8.99,6.11,Karan Malhotra,South,213.19,2025-08
OI000946,O10317,P1077,118,17.4,0.099,1849.93,C0012,E106,2025-08-07,2025-08-09,Delivered,Bank Transfer,3037.01,2,Print Hub Delhi,Wholesale,Delhi,Delhi,UV Protective Lamination Film - Roll-25in,Film,Roll-25in,150 micron,12.35,24.27,17.4,Karan Malhotra,South,536.91,2025-08
OI000947,O10317,P1000,60,7.4,0.042,425.35,C0012,E106,2025-08-07,2025-08-09,Delivered,Bank Transfer,3037.01,2,Print Hub Delhi,Wholesale,Delhi,Delhi,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Karan Malhotra,South,106.34,2025-08
OI000948,O10318,P1057,18,27.97,0.0,503.46,C0110,E104,2024-08-05,2024-08-06,Delivered,UPI,884.28,1,Cyber Cafe & Print Delhi,Retail,Delhi,Delhi,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Vikram Rao,Central,260.82,2024-08
OI000949,O10318,P1029,11,34.62,0.0,380.82,C0110,E104,2024-08-05,2024-08-06,Delivered,UPI,884.28,1,Cyber Cafe & Print Delhi,Retail,Delhi,Delhi,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Vikram Rao,Central,157.74,2024-08
OI000950,O10319,P1008,161,11.94,0.047,1831.99,C0005,E104,2025-10-26,2025-10-27,Returned,Cash,6929.08,1,Business Supplies Co Chandigarh,Wholesale,Chandigarh,Punjab,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Vikram Rao,Central,524.74,2025-10
OI000951,O10319,P1061,153,9.47,0.034,1399.65,C0005,E104,2025-10-26,2025-10-27,Returned,Cash,6929.08,1,Business Supplies Co Chandigarh,Wholesale,Chandigarh,Punjab,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Vikram Rao,Central,359.15,2025-10
OI000952,O10319,P1044,120,6.11,0.068,683.34,C0005,E104,2025-10-26,2025-10-27,Returned,Cash,6929.08,1,Business Supplies Co Chandigarh,Wholesale,Chandigarh,Punjab,Self-Adhesive Laminate Sheet - A3,Sheet,A3,75 micron,4.4,8.99,6.11,Vikram Rao,Central,191.25,2025-10
OI000953,O10319,P1066,89,9.12,0.028,788.95,C0005,E104,2025-10-26,2025-10-27,Returned,Cash,6929.08,1,Business Supplies Co Chandigarh,Wholesale,Chandigarh,Punjab,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Vikram Rao,Central,191.18,2025-10
OI000954,O10319,P1018,20,5.96,0.0,119.2,C0005,E104,2025-10-26,2025-10-27,Returned,Cash,6929.08,1,Business Supplies Co Chandigarh,Wholesale,Chandigarh,Punjab,Matte Lamination Pouch - ID Card,Pouch,ID Card,250 micron,4.71,8.68,5.96,Vikram Rao,Central,25.0,2025-10
OI000955,O10319,P1022,28,5.13,0.0,143.64,C0005,E104,2025-10-26,2025-10-27,Returned,Cash,6929.08,1,Business Supplies Co Chandigarh,Wholesale,Chandigarh,Punjab,Matte Lamination Pouch - Letter,Pouch,Letter,75 micron,3.6,6.86,5.13,Vikram Rao,Central,42.84,2025-10
OI000956,O10319,P1027,29,56.63,0.0,1642.27,C0005,E104,2025-10-26,2025-10-27,Returned,Cash,6929.08,1,Business Supplies Co Chandigarh,Wholesale,Chandigarh,Punjab,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Vikram Rao,Central,528.67,2025-10
OI000957,O10319,P1014,63,5.08,0.0,320.04,C0005,E104,2025-10-26,2025-10-27,Returned,Cash,6929.08,1,Business Supplies Co Chandigarh,Wholesale,Chandigarh,Punjab,Matte Lamination Pouch - A4,Pouch,A4,100 micron,3.53,6.52,5.08,Vikram Rao,Central,97.65,2025-10
OI000958,O10320,P1066,33,9.12,0.03,291.93,C0006,E104,2025-12-02,2025-12-04,Delivered,UPI,8550.87,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Vikram Rao,Central,70.74,2025-12
OI000959,O10320,P1039,133,45.54,0.085,5541.99,C0006,E104,2025-12-02,2025-12-04,Delivered,UPI,8550.87,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Cold Lamination Roll - 27in,Roll,27in,150 micron,36.21,70.77,45.54,Vikram Rao,Central,1135.41,2025-12
OI000960,O10320,P1072,158,7.61,0.099,1083.34,C0006,E104,2025-12-02,2025-12-04,Delivered,UPI,8550.87,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Vikram Rao,Central,229.2,2025-12
OI000961,O10320,P1049,138,12.54,0.056,1633.61,C0006,E104,2025-12-02,2025-12-04,Delivered,UPI,8550.87,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Soft Touch Lamination Film - A4,Film,A4,150 micron,8.44,16.27,12.54,Vikram Rao,Central,534.12,2025-12
OI000962,O10321,P1049,13,16.27,0.0,211.51,C0099,E103,2024-05-20,2024-05-23,Returned,UPI,456.52,3,Local Print Corner Surat,Retail,Surat,Gujarat,Soft Touch Lamination Film - A4,Film,A4,150 micron,8.44,16.27,12.54,Sneha Kapoor,West,101.79,2024-05
OI000963,O10321,P1063,2,13.29,0.0,26.58,C0099,E103,2024-05-20,2024-05-23,Returned,UPI,456.52,3,Local Print Corner Surat,Retail,Surat,Gujarat,PVC ID Card Laminate - Business Card,Pouch,Business Card,250 micron,7.28,13.29,9.62,Sneha Kapoor,West,12.02,2024-05
OI000964,O10321,P1077,9,24.27,0.0,218.43,C0099,E103,2024-05-20,2024-05-23,Returned,UPI,456.52,3,Local Print Corner Surat,Retail,Surat,Gujarat,UV Protective Lamination Film - Roll-25in,Film,Roll-25in,150 micron,12.35,24.27,17.4,Sneha Kapoor,West,107.28,2024-05
OI000965,O10322,P1034,62,67.45,0.0,4181.9,C0040,E100,2024-11-28,2024-12-03,Delivered,Bank Transfer,11679.33,5,Print Express Wholesale Ahmedabad,Wholesale,Ahmedabad,Gujarat,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Rahul Sharma,North,1036.02,2024-11
OI000966,O10322,P1005,34,8.17,0.0,277.78,C0040,E100,2024-11-28,2024-12-03,Delivered,Bank Transfer,11679.33,5,Print Express Wholesale Ahmedabad,Wholesale,Ahmedabad,Gujarat,Glossy Lamination Pouch - ID Card,Pouch,ID Card,125 micron,5.53,8.96,8.17,Rahul Sharma,North,89.76,2024-11
OI000967,O10322,P1046,156,6.1,0.079,876.42,C0040,E100,2024-11-28,2024-12-03,Delivered,Bank Transfer,11679.33,5,Print Express Wholesale Ahmedabad,Wholesale,Ahmedabad,Gujarat,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Rahul Sharma,North,272.98,2024-11
OI000968,O10322,P1000,63,7.4,0.0,466.2,C0040,E100,2024-11-28,2024-12-03,Delivered,Bank Transfer,11679.33,5,Print Express Wholesale Ahmedabad,Wholesale,Ahmedabad,Gujarat,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Rahul Sharma,North,116.55,2024-11
OI000969,O10322,P1057,138,19.51,0.014,2654.69,C0040,E100,2024-11-28,2024-12-03,Delivered,Bank Transfer,11679.33,5,Print Express Wholesale Ahmedabad,Wholesale,Ahmedabad,Gujarat,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Rahul Sharma,North,820.49,2024-11
OI000970,O10322,P1008,131,11.94,0.015,1540.68,C0040,E100,2024-11-28,2024-12-03,Delivered,Bank Transfer,11679.33,5,Print Express Wholesale Ahmedabad,Wholesale,Ahmedabad,Gujarat,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Rahul Sharma,North,441.3,2024-11
OI000971,O10322,P1072,99,7.61,0.0,753.39,C0040,E100,2024-11-28,2024-12-03,Delivered,Bank Transfer,11679.33,5,Print Express Wholesale Ahmedabad,Wholesale,Ahmedabad,Gujarat,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Rahul Sharma,North,159.39,2024-11
OI000972,O10322,P1061,102,9.47,0.039,928.27,C0040,E100,2024-11-28,2024-12-03,Delivered,Bank Transfer,11679.33,5,Print Express Wholesale Ahmedabad,Wholesale,Ahmedabad,Gujarat,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Rahul Sharma,North,238.19,2024-11
OI000973,O10323,P1052,130,21.28,0.062,2594.88,C0018,E103,2024-01-02,2024-01-07,Delivered,Bank Transfer,8562.75,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Soft Touch Lamination Film - A3,Film,A3,250 micron,14.67,29.94,21.28,Sneha Kapoor,West,806.02,2024-01
OI000974,O10323,P1029,97,27.21,0.019,2589.22,C0018,E103,2024-01-02,2024-01-07,Delivered,Bank Transfer,8562.75,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Sneha Kapoor,West,659.44,2024-01
OI000975,O10323,P1011,69,10.18,0.0,702.42,C0018,E103,2024-01-02,2024-01-07,Delivered,Bank Transfer,8562.75,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Sneha Kapoor,West,211.83,2024-01
OI000976,O10323,P1020,91,4.79,0.0,435.89,C0018,E103,2024-01-02,2024-01-07,Delivered,Bank Transfer,8562.75,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Matte Lamination Pouch - A5,Pouch,A5,250 micron,3.49,5.89,4.79,Sneha Kapoor,West,118.3,2024-01
OI000977,O10323,P1069,93,6.14,0.0,571.02,C0018,E103,2024-01-02,2024-01-07,Delivered,Bank Transfer,8562.75,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Anti-Scratch Lamination Sheet - A3,Sheet,A3,100 micron,4.13,8.65,6.14,Sneha Kapoor,West,186.93,2024-01
OI000978,O10323,P1042,92,10.33,0.0,950.36,C0018,E103,2024-01-02,2024-01-07,Delivered,Bank Transfer,8562.75,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Self-Adhesive Laminate Sheet - A4,Sheet,A4,125 micron,8.14,15.17,10.33,Sneha Kapoor,West,201.48,2024-01
OI000979,O10323,P1005,88,8.17,0.0,718.96,C0018,E103,2024-01-02,2024-01-07,Delivered,Bank Transfer,8562.75,5,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Glossy Lamination Pouch - ID Card,Pouch,ID Card,125 micron,5.53,8.96,8.17,Sneha Kapoor,West,232.32,2024-01
OI000980,O10324,P1027,21,65.16,0.034,1321.84,C0062,E102,2025-03-25,2025-03-30,Returned,Cash,1944.52,5,FastCard Print Indore,Retail,Indore,Madhya Pradesh,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Aman Verma,East,542.85,2025-03
OI000981,O10324,P1055,7,15.82,0.0,110.74,C0062,E102,2025-03-25,2025-03-30,Returned,Cash,1944.52,5,FastCard Print Indore,Retail,Indore,Madhya Pradesh,Soft Touch Lamination Film - Roll-25in,Film,Roll-25in,150 micron,7.4,15.82,9.97,Aman Verma,East,58.94,2025-03
OI000982,O10324,P1034,5,107.1,0.044,511.94,C0062,E102,2025-03-25,2025-03-30,Returned,Cash,1944.52,5,FastCard Print Indore,Retail,Indore,Madhya Pradesh,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Aman Verma,East,269.4,2025-03
OI000983,O10325,P1005,199,8.17,0.04,1560.8,C0018,E106,2025-04-02,2025-04-04,Delivered,Cash,9189.56,2,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Glossy Lamination Pouch - ID Card,Pouch,ID Card,125 micron,5.53,8.96,8.17,Karan Malhotra,South,504.35,2025-04
OI000984,O10325,P1042,102,10.33,0.035,1016.78,C0018,E106,2025-04-02,2025-04-04,Delivered,Cash,9189.56,2,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Self-Adhesive Laminate Sheet - A4,Sheet,A4,125 micron,8.14,15.17,10.33,Karan Malhotra,South,215.56,2025-04
OI000985,O10325,P1032,160,43.73,0.055,6611.98,C0018,E106,2025-04-02,2025-04-04,Delivered,Cash,9189.56,2,ID Card Distributors Chandigarh,Wholesale,Chandigarh,Punjab,Thermal Lamination Roll - 36in,Roll,36in,250 micron,34.68,71.48,43.73,Karan Malhotra,South,1368.36,2025-04
OI000987,O10327,P1020,68,4.79,0.0,325.72,C0021,E106,2025-02-19,2025-02-22,Delivered,UPI,2048.88,3,Print & Pack Co Bengaluru,Wholesale,Bengaluru,Karnataka,Matte Lamination Pouch - A5,Pouch,A5,250 micron,3.49,5.89,4.79,Karan Malhotra,South,88.4,2025-02
OI000988,O10327,P1061,103,9.47,0.048,928.59,C0021,E106,2025-02-19,2025-02-22,Delivered,UPI,2048.88,3,Print & Pack Co Bengaluru,Wholesale,Bengaluru,Karnataka,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Karan Malhotra,South,238.28,2025-02
OI000989,O10327,P1069,139,6.14,0.069,794.57,C0021,E106,2025-02-19,2025-02-22,Delivered,UPI,2048.88,3,Print & Pack Co Bengaluru,Wholesale,Bengaluru,Karnataka,Anti-Scratch Lamination Sheet - A3,Sheet,A3,100 micron,4.13,8.65,6.14,Karan Malhotra,South,260.11,2025-02
OI000990,O10328,P1022,22,6.86,0.0,150.92,C0120,E105,2024-06-14,2024-06-18,Delivered,Cash,508.32,4,Student Stationery Mumbai,Retail,Mumbai,Maharashtra,Matte Lamination Pouch - Letter,Pouch,Letter,75 micron,3.6,6.86,5.13,Anita Desai,North,71.72,2024-06
OI000991,O10328,P1032,5,71.48,0.0,357.4,C0120,E105,2024-06-14,2024-06-18,Delivered,Cash,508.32,4,Student Stationery Mumbai,Retail,Mumbai,Maharashtra,Thermal Lamination Roll - 36in,Roll,36in,250 micron,34.68,71.48,43.73,Anita Desai,North,184.0,2024-06
OI000992,O10329,P1014,90,5.08,0.047,435.71,C0041,E105,2024-05-05,2024-05-07,Delivered,Bank Transfer,12581.42,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Matte Lamination Pouch - A4,Pouch,A4,100 micron,3.53,6.52,5.08,Anita Desai,North,132.94,2024-05
OI000993,O10329,P1046,146,6.1,0.028,865.66,C0041,E105,2024-05-05,2024-05-07,Delivered,Bank Transfer,12581.42,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Anita Desai,North,269.63,2024-05
OI000994,O10329,P1049,97,12.54,0.0,1216.38,C0041,E105,2024-05-05,2024-05-07,Delivered,Bank Transfer,12581.42,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Soft Touch Lamination Film - A4,Film,A4,150 micron,8.44,16.27,12.54,Anita Desai,North,397.7,2024-05
OI000995,O10329,P1074,143,17.14,0.048,2333.37,C0041,E105,2024-05-05,2024-05-07,Delivered,Bank Transfer,12581.42,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Anita Desai,North,687.49,2024-05
OI000996,O10329,P1002,115,3.79,0.008,432.36,C0041,E105,2024-05-05,2024-05-07,Delivered,Bank Transfer,12581.42,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Glossy Lamination Pouch - A3,Pouch,A3,150 micron,2.54,4.14,3.79,Anita Desai,North,142.6,2024-05
OI000997,O10329,P1029,163,27.21,0.033,4288.87,C0041,E105,2024-05-05,2024-05-07,Delivered,Bank Transfer,12581.42,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Anita Desai,North,1092.31,2024-05
OI000998,O10329,P1034,37,67.45,0.0,2495.65,C0041,E105,2024-05-05,2024-05-07,Delivered,Bank Transfer,12581.42,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Anita Desai,North,618.27,2024-05
OI000999,O10329,P1008,43,11.94,0.0,513.42,C0041,E105,2024-05-05,2024-05-07,Delivered,Bank Transfer,12581.42,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Anita Desai,North,147.06,2024-05
OI001000,O10330,P1005,10,8.96,0.0,89.6,C0060,E108,2025-04-29,2025-05-01,Delivered,Bank Transfer,543.96,2,School Supplies Shop Delhi,Retail,Delhi,Delhi,Glossy Lamination Pouch - ID Card,Pouch,ID Card,125 micron,5.53,8.96,8.17,Rohit Joshi,West,34.3,2025-04
OI001001,O10330,P1059,16,16.76,0.0,268.16,C0060,E108,2025-04-29,2025-05-01,Delivered,Bank Transfer,543.96,2,School Supplies Shop Delhi,Retail,Delhi,Delhi,Holographic Lamination Film - Roll-25in,Film,Roll-25in,75 micron,9.03,16.76,11.79,Rohit Joshi,West,123.68,2025-04
OI001002,O10330,P1061,14,13.3,0.0,186.2,C0060,E108,2025-04-29,2025-05-01,Delivered,Bank Transfer,543.96,2,School Supplies Shop Delhi,Retail,Delhi,Delhi,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Rohit Joshi,West,87.64,2025-04
OI001003,O10331,P1020,23,5.89,0.0,135.47,C0146,E109,2024-09-01,2024-09-02,Delivered,UPI,372.06,1,Campus Stationery Jaipur,Retail,Jaipur,Rajasthan,Matte Lamination Pouch - A5,Pouch,A5,250 micron,3.49,5.89,4.79,Neha Gupta,Central,55.2,2024-09
OI001004,O10331,P1025,1,54.94,0.0,54.94,C0146,E109,2024-09-01,2024-09-02,Delivered,UPI,372.06,1,Campus Stationery Jaipur,Retail,Jaipur,Rajasthan,Thermal Lamination Roll - 12in,Roll,12in,150 micron,28.42,54.94,39.29,Neha Gupta,Central,26.52,2024-09
OI001005,O10331,P1069,21,8.65,0.0,181.65,C0146,E109,2024-09-01,2024-09-02,Delivered,UPI,372.06,1,Campus Stationery Jaipur,Retail,Jaipur,Rajasthan,Anti-Scratch Lamination Sheet - A3,Sheet,A3,100 micron,4.13,8.65,6.14,Neha Gupta,Central,94.92,2024-09
OI001006,O10332,P1032,2,71.48,0.0,142.96,C0111,E101,2025-03-18,2025-03-23,Delivered,Cash,1699.9,5,Cyber Cafe & Print Mumbai,Retail,Mumbai,Maharashtra,Thermal Lamination Roll - 36in,Roll,36in,250 micron,34.68,71.48,43.73,Priya Mehta,South,73.6,2025-03
OI001007,O10332,P1039,22,70.77,0.0,1556.94,C0111,E101,2025-03-18,2025-03-23,Delivered,Cash,1699.9,5,Cyber Cafe & Print Mumbai,Retail,Mumbai,Maharashtra,Cold Lamination Roll - 27in,Roll,27in,150 micron,36.21,70.77,45.54,Priya Mehta,South,760.32,2025-03
OI001008,O10333,P1005,88,8.17,0.0,718.96,C0013,E107,2024-11-09,2024-11-10,Delivered,Bank Transfer,27347.82,1,Stationery Junction Lucknow,Wholesale,Lucknow,Uttar Pradesh,Glossy Lamination Pouch - ID Card,Pouch,ID Card,125 micron,5.53,8.96,8.17,Divya Nair,East,232.32,2024-11
OI001009,O10333,P1055,158,9.97,0.004,1568.96,C0013,E107,2024-11-09,2024-11-10,Delivered,Bank Transfer,27347.82,1,Stationery Junction Lucknow,Wholesale,Lucknow,Uttar Pradesh,Soft Touch Lamination Film - Roll-25in,Film,Roll-25in,150 micron,7.4,15.82,9.97,Divya Nair,East,404.44,2024-11
OI001010,O10333,P1016,93,5.44,0.0,505.92,C0013,E107,2024-11-09,2024-11-10,Delivered,Bank Transfer,27347.82,1,Stationery Junction Lucknow,Wholesale,Lucknow,Uttar Pradesh,Matte Lamination Pouch - A3,Pouch,A3,75 micron,4.16,6.93,5.44,Divya Nair,East,119.04,2024-11
OI001011,O10333,P1074,142,17.14,0.023,2377.9,C0013,E107,2024-11-09,2024-11-10,Delivered,Bank Transfer,27347.82,1,Stationery Junction Lucknow,Wholesale,Lucknow,Uttar Pradesh,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Divya Nair,East,700.61,2024-11
OI001012,O10333,P1036,196,49.26,0.047,9201.18,C0013,E107,2024-11-09,2024-11-10,Delivered,Bank Transfer,27347.82,1,Stationery Junction Lucknow,Wholesale,Lucknow,Uttar Pradesh,Cold Lamination Roll - 25in,Roll,25in,75 micron,37.22,67.58,49.26,Divya Nair,East,2248.93,2024-11
OI001013,O10333,P1027,180,56.63,0.088,9296.38,C0013,E107,2024-11-09,2024-11-10,Delivered,Bank Transfer,27347.82,1,Stationery Junction Lucknow,Wholesale,Lucknow,Uttar Pradesh,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Divya Nair,East,2992.64,2024-11
OI001014,O10333,P1052,38,21.28,0.0,808.64,C0013,E107,2024-11-09,2024-11-10,Delivered,Bank Transfer,27347.82,1,Stationery Junction Lucknow,Wholesale,Lucknow,Uttar Pradesh,Soft Touch Lamination Film - A3,Film,A3,250 micron,14.67,29.94,21.28,Divya Nair,East,251.18,2024-11
OI001015,O10333,P1057,158,19.51,0.069,2869.88,C0013,E107,2024-11-09,2024-11-10,Delivered,Bank Transfer,27347.82,1,Stationery Junction Lucknow,Wholesale,Lucknow,Uttar Pradesh,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Divya Nair,East,887.0,2024-11
OI001016,O10334,P1046,13,8.64,0.0,112.32,C0061,E107,2025-12-17,2025-12-21,Delivered,UPI,112.32,4,FastCard Print Mumbai,Retail,Mumbai,Maharashtra,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Divya Nair,East,57.72,2025-12
OI001017,O10335,P1039,24,70.77,0.0,1698.48,C0073,E105,2024-04-28,2024-04-30,Delivered,Cash,1851.99,2,City Photocopy Center Hyderabad,Retail,Hyderabad,Telangana,Cold Lamination Roll - 27in,Roll,27in,150 micron,36.21,70.77,45.54,Anita Desai,North,829.44,2024-04
OI001018,O10335,P1022,12,6.86,0.0,82.32,C0073,E105,2024-04-28,2024-04-30,Delivered,Cash,1851.99,2,City Photocopy Center Hyderabad,Retail,Hyderabad,Telangana,Matte Lamination Pouch - Letter,Pouch,Letter,75 micron,3.6,6.86,5.13,Anita Desai,North,39.12,2024-04
OI001019,O10335,P1000,7,10.41,0.023,71.19,C0073,E105,2024-04-28,2024-04-30,Delivered,Cash,1851.99,2,City Photocopy Center Hyderabad,Retail,Hyderabad,Telangana,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Anita Desai,North,33.24,2024-04
OI001020,O10336,P1066,179,9.12,0.027,1588.4,C0045,E106,2024-11-30,2024-12-04,Delivered,Credit Terms,16954.45,4,Card Solutions Chennai,Wholesale,Chennai,Tamil Nadu,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Karan Malhotra,South,384.91,2024-11
OI001021,O10336,P1034,155,67.45,0.09,9513.82,C0045,E106,2024-11-30,2024-12-04,Delivered,Credit Terms,16954.45,4,Card Solutions Chennai,Wholesale,Chennai,Tamil Nadu,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Karan Malhotra,South,2356.95,2024-11
OI001022,O10336,P1018,155,5.96,0.036,890.54,C0045,E106,2024-11-30,2024-12-04,Delivered,Credit Terms,16954.45,4,Card Solutions Chennai,Wholesale,Chennai,Tamil Nadu,Matte Lamination Pouch - ID Card,Pouch,ID Card,250 micron,4.71,8.68,5.96,Karan Malhotra,South,186.78,2024-11
OI001023,O10336,P1029,90,27.21,0.001,2446.45,C0045,E106,2024-11-30,2024-12-04,Delivered,Credit Terms,16954.45,4,Card Solutions Chennai,Wholesale,Chennai,Tamil Nadu,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Karan Malhotra,South,623.08,2024-11
OI001024,O10336,P1077,94,17.4,0.0,1635.6,C0045,E106,2024-11-30,2024-12-04,Delivered,Credit Terms,16954.45,4,Card Solutions Chennai,Wholesale,Chennai,Tamil Nadu,UV Protective Lamination Film - Roll-25in,Film,Roll-25in,150 micron,12.35,24.27,17.4,Karan Malhotra,South,474.7,2024-11
