order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI003373,O11117,P1069,62,6.14,0.0,380.68
OI003374,O11117,P1055,85,9.97,0.0,847.45
OI003375,O11117,P1014,147,5.08,0.015,735.56
OI003376,O11117,P1066,90,9.12,0.013,810.13
OI003377,O11118,P1052,6,29.94,0.03,174.25
OI003378,O11119,P1061,10,13.3,0.0,133.0
OI003379,O11119,P1069,11,8.65,0.027,92.58
OI003380,O11119,P1020,21,5.89,0.0,123.69
OI003381,O11120,P1000,22,10.41,0.007,227.42
OI003382,O11121,P1032,150,43.73,0.092,5956.03
OI003383,O11121,P1077,57,17.4,0.0,991.8
OI003384,O11121,P1063,39,9.62,0.0,375.18
OI003385,O11121,P1066,173,9.12,0.074,1461.01
OI003386,O11121,P1018,61,5.96,0.0,363.56
OI003387,O11122,P1057,4,27.97,0.0,111.88
OI003388,O11122,P1059,17,16.76,0.0,284.92
OI003389,O11122,P1014,18,6.52,0.0,117.36
OI003390,O11123,P1036,166,49.26,0.036,7882.78
OI003391,O11123,P1066,92,9.12,0.0,839.04
OI003392,O11123,P1059,151,11.79,0.008,1766.05
OI003393,O11123,P1061,143,9.47,0.018,1329.83
OI003394,O11124,P1039,152,45.54,0.083,6347.55
OI003395,O11124,P1016,167,5.44,0.081,834.89
OI003396,O11124,P1052,87,21.28,0.046,1766.2
OI003397,O11124,P1055,189,9.97,0.076,1741.12
OI003398,O11124,P1000,134,7.4,0.087,905.33
OI003399,O11125,P1055,53,9.97,0.0,528.41
OI003400,O11125,P1008,62,11.94,0.0,740.28
OI003401,O11125,P1063,185,9.62,0.05,1690.71
OI003402,O11125,P1022,80,5.13,0.0,410.4
OI003403,O11125,P1049,89,12.54,0.0,1116.06
OI003404,O11125,P1018,107,5.96,0.085,583.51
OI003405,O11125,P1077,125,17.4,0.075,2011.88
OI003406,O11126,P1002,15,4.14,0.0,62.1
OI003407,O11126,P1077,10,24.27,0.041,232.75
OI003408,O11127,P1002,99,3.79,0.0,375.21
OI003409,O11127,P1042,155,10.33,0.047,1525.9
OI003410,O11127,P1069,182,6.14,0.064,1045.96
OI003411,O11127,P1022,67,5.13,0.0,343.71
OI003412,O11127,P1046,122,6.1,0.059,700.29
OI003413,O11127,P1034,31,67.45,0.0,2090.95
OI003414,O11127,P1049,84,12.54,0.0,1053.36
OI003415,O11127,P1005,190,8.17,0.052,1471.58
OI003416,O11128,P1027,18,65.16,0.044,1121.27
OI003417,O11129,P1036,7,67.58,0.0,473.06
OI003418,O11130,P1025,17,54.94,0.0,933.98
OI003419,O11131,P1036,2,67.58,0.0,135.16
OI003420,O11132,P1042,10,15.17,0.0,151.7
OI003421,O11132,P1020,6,5.89,0.0,35.34
OI003422,O11132,P1044,6,8.99,0.0,53.94
OI003423,O11133,P1036,16,67.58,0.0,1081.28
OI003424,O11133,P1042,2,15.17,0.049,28.85
OI003425,O11133,P1008,22,18.57,0.015,402.41
OI003426,O11134,P1014,127,5.08,0.092,585.81
OI003427,O11134,P1036,32,49.26,0.0,1576.32
OI003428,O11134,P1011,84,10.18,0.0,855.12
OI003429,O11134,P1029,135,27.21,0.084,3364.79
OI003430,O11134,P1018,172,5.96,0.018,1006.67
OI003431,O11134,P1000,199,7.4,0.038,1416.64
OI003432,O11134,P1072,75,7.61,0.0,570.75
OI003433,O11135,P1039,7,70.77,0.001,494.89
OI003434,O11135,P1077,20,24.27,0.0,485.4
OI003435,O11135,P1002,4,4.14,0.0,16.56
OI003436,O11136,P1055,5,15.82,0.0,79.1
OI003437,O11136,P1044,10,8.99,0.0,89.9
OI003438,O11137,P1020,9,5.89,0.0,53.01
OI003439,O11137,P1029,15,34.62,0.0,519.3
OI003440,O11138,P1002,69,3.79,0.0,261.51
OI003441,O11138,P1018,62,5.96,0.031,358.06
OI003442,O11138,P1057,189,19.51,0.072,3421.9
OI003443,O11138,P1046,85,6.1,0.0,518.5
OI003444,O11138,P1074,34,17.14,0.0,582.76
OI003445,O11138,P1022,129,5.13,0.089,602.87
OI003446,O11139,P1039,140,45.54,0.085,5833.67
OI003447,O11139,P1032,155,43.73,0.087,6188.45
OI003448,O11139,P1034,45,67.45,0.047,2892.59
OI003449,O11139,P1018,49,5.96,0.009,289.41
OI003450,O11139,P1008,190,11.94,0.073,2102.99
OI003451,O11139,P1049,187,12.54,0.043,2244.15
OI003452,O11140,P1005,7,8.96,0.0,62.72
OI003453,O11141,P1072,23,9.65,0.0,221.95
OI003454,O11141,P1027,13,65.16,0.0,847.08
OI003455,O11142,P1011,24,12.76,0.0,306.24
OI003456,O11142,P1072,16,9.65,0.0,154.4
OI003457,O11142,P1005,23,8.96,0.0,206.08
OI003458,O11143,P1014,174,5.08,0.09,804.37
OI003459,O11143,P1055,98,9.97,0.0,977.06
OI003460,O11143,P1020,184,4.79,0.085,806.44
OI003461,O11143,P1072,176,7.61,0.005,1332.66
OI003462,O11143,P1029,99,27.21,0.0,2693.79
OI003463,O11143,P1069,61,6.14,0.001,374.17
OI003464,O11144,P1008,14,18.57,0.0,259.98
OI003465,O11144,P1069,1,8.65,0.036,8.34
OI003466,O11144,P1016,24,6.93,0.0,166.32
OI003467,O11145,P1036,6,67.58,0.0,405.48
OI003468,O11145,P1008,13,18.57,0.048,229.82
OI003469,O11146,P1011,104,10.18,0.075,979.32
OI003470,O11146,P1074,56,17.14,0.0,959.84
OI003471,O11146,P1025,161,39.29,0.087,5775.35
OI003472,O11146,P1061,84,9.47,0.0,795.48
OI003473,O11146,P1059,46,11.79,0.0,542.34
OI003474,O11146,P1077,140,17.4,0.085,2228.94
OI003475,O11147,P1046,6,8.64,0.0,51.84
OI003476,O11147,P1039,22,70.77,0.0,1556.94
OI003477,O11148,P1018,175,5.96,0.02,1022.14
OI003478,O11148,P1025,37,39.29,0.0,1453.73
OI003479,O11148,P1072,162,7.61,0.02,1208.16
OI003480,O11148,P1011,185,10.18,0.066,1759.0
OI003481,O11148,P1005,64,8.17,0.0,522.88
OI003482,O11148,P1034,138,67.45,0.003,9280.18
OI003483,O11148,P1022,97,5.13,0.0,497.61
OI003484,O11149,P1042,4,15.17,0.0,60.68
OI003485,O11150,P1055,6,15.82,0.0,94.92
OI003486,O11151,P1039,150,45.54,0.079,6291.35
OI003487,O11151,P1005,40,8.17,0.0,326.8
OI003488,O11151,P1027,92,56.63,0.0,5209.96
OI003489,O11151,P1016,81,5.44,0.036,424.78
OI003490,O11151,P1052,193,21.28,0.091,3733.3
OI003491,O11151,P1074,171,17.14,0.014,2889.91
OI003492,O11151,P1011,118,10.18,0.073,1113.55
OI003493,O11152,P1061,5,13.3,0.0,66.5
OI003494,O11152,P1059,15,16.76,0.0,251.4
OI003495,O11153,P1069,77,6.14,0.019,463.8
OI003496,O11153,P1057,150,19.51,0.004,2914.79
OI003497,O11153,P1049,64,12.54,0.0,802.56
OI003498,O11153,P1055,66,9.97,0.03,638.28
OI003499,O11154,P1002,12,4.14,0.0,49.68
OI003500,O11155,P1029,12,34.62,0.04,398.82
OI003501,O11155,P1063,13,13.29,0.0,172.77
OI003502,O11156,P1034,4,107.1,0.0,428.4
OI003503,O11156,P1061,15,13.3,0.0,199.5
OI003504,O11156,P1000,11,10.41,0.006,113.82
OI003505,O11157,P1077,125,17.4,0.041,2085.82
OI003506,O11157,P1032,93,43.73,0.0,4066.89
OI003507,O11157,P1055,26,9.97,0.044,247.81
OI003508,O11157,P1018,162,5.96,0.07,897.93
OI003509,O11157,P1072,93,7.61,0.0,707.73
OI003510,O11157,P1066,131,9.12,0.01,1182.77
OI003511,O11158,P1020,161,4.79,0.015,759.62
OI003512,O11158,P1069,157,6.14,0.027,937.95
OI003513,O11158,P1002,114,3.79,0.058,407.0
OI003514,O11158,P1016,84,5.44,0.044,436.85
OI003515,O11159,P1002,8,4.14,0.0,33.12
OI003516,O11159,P1022,14,6.86,0.0,96.04
OI003517,O11160,P1022,72,5.13,0.0,369.36
OI003518,O11160,P1032,132,43.73,0.051,5477.97
OI003519,O11160,P1063,97,9.62,0.0,933.14
OI003520,O11160,P1000,138,7.4,0.068,951.76
OI003521,O11160,P1066,124,9.12,0.077,1043.8
OI003522,O11160,P1034,51,67.45,0.0,3439.95
OI003523,O11161,P1057,19,27.97,0.0,531.43
OI003524,O11161,P1027,19,65.16,0.0,1238.04
OI003525,O11161,P1032,7,71.48,0.012,494.36
OI003526,O11162,P1011,82,10.18,0.0,834.76
OI003527,O11162,P1049,130,12.54,0.051,1547.06
OI003528,O11162,P1061,134,9.47,0.018,1246.14
OI003529,O11162,P1059,21,11.79,0.03,240.16
OI003530,O11163,P1074,6,21.0,0.0,126.0
OI003531,O11164,P1074,18,21.0,0.0,378.0
OI003532,O11164,P1008,23,18.57,0.0,427.11
OI003533,O11165,P1042,3,15.17,0.017,44.74
OI003534,O11165,P1057,13,27.97,0.039,349.43
OI003535,O11166,P1018,1,8.68,0.0,8.68
OI003536,O11166,P1020,2,5.89,0.0,11.78
OI003537,O11167,P1061,9,13.3,0.033,115.75
OI003538,O11167,P1059,5,16.76,0.024,81.79
OI003539,O11168,P1074,19,21.0,0.0,399.0
OI003540,O11168,P1066,11,11.24,0.0,123.64
OI003541,O11169,P1039,148,45.54,0.03,6537.72
OI003542,O11169,P1034,119,67.45,0.038,7721.54
OI003543,O11169,P1069,44,6.14,0.0,270.16
OI003544,O11169,P1022,20,5.13,0.0,102.6
OI003545,O11169,P1011,184,10.18,0.013,1848.77
OI003546,O11170,P1034,21,107.1,0.034,2172.63
OI003547,O11170,P1036,14,67.58,0.0,946.12
OI003548,O11170,P1074,8,21.0,0.0,168.0
OI003549,O11171,P1052,11,29.94,0.0,329.34
OI003550,O11171,P1036,12,67.58,0.0,810.96
OI003551,O11171,P1055,9,15.82,0.0,142.38
OI003552,O11172,P1059,11,16.76,0.0,184.36
OI003553,O11173,P1016,4,6.93,0.0,27.72
OI003554,O11173,P1077,8,24.27,0.0,194.16
OI003555,O11174,P1042,19,15.17,0.0,288.23
OI003556,O11175,P1018,3,8.68,0.0,26.04
OI003557,O11175,P1057,13,27.97,0.0,363.61
OI003558,O11176,P1042,12,15.17,0.039,174.94
OI003559,O11176,P1008,19,18.57,0.0,352.83
OI003560,O11177,P1069,23,8.65,0.0,198.95
OI003561,O11177,P1052,1,29.94,0.0,29.94
OI003562,O11177,P1072,8,9.65,0.049,73.42
OI003563,O11178,P1059,15,16.76,0.049,239.08
OI003564,O11179,P1020,124,4.79,0.041,569.61
OI003565,O11179,P1034,96,67.45,0.0,6475.2
OI003566,O11179,P1029,51,27.21,0.0,1387.71
OI003567,O11179,P1011,175,10.18,0.066,1663.92
OI003568,O11179,P1005,38,8.17,0.0,310.46
OI003569,O11179,P1016,72,5.44,0.0,391.68
OI003570,O11179,P1072,179,7.61,0.054,1288.63
OI003571,O11179,P1077,102,17.4,0.035,1712.68
OI003572,O11180,P1034,22,107.1,0.0,2356.2
OI003573,O11181,P1044,136,6.11,0.056,784.43
OI003574,O11181,P1014,142,5.08,0.088,657.88
OI003575,O11181,P1008,68,11.94,0.0,811.92
OI003576,O11181,P1055,38,9.97,0.0,378.86
OI003577,O11181,P1057,149,19.51,0.074,2691.87
OI003578,O11181,P1077,108,17.4,0.023,1835.98
OI003579,O11182,P1011,190,10.18,0.097,1746.58
OI003580,O11182,P1014,161,5.08,0.084,749.18
OI003581,O11182,P1077,88,17.4,0.0,1531.2
OI003582,O11182,P1059,30,11.79,0.0,353.7
OI003583,O11182,P1063,57,9.62,0.0,548.34
OI003584,O11182,P1052,88,21.28,0.018,1838.93
OI003585,O11183,P1008,141,11.94,0.071,1564.01
OI003586,O11183,P1029,105,27.21,0.043,2734.2
OI003587,O11183,P1072,53,7.61,0.036,388.81
OI003588,O11183,P1044,163,6.11,0.039,957.09
OI003589,O11183,P1014,153,5.08,0.063,728.27
OI003590,O11183,P1061,199,9.47,0.008,1869.45
OI003591,O11184,P1059,22,16.76,0.0,368.72
OI003592,O11185,P1011,11,12.76,0.0,140.36
OI003593,O11185,P1032,24,71.48,0.0,1715.52
OI003594,O11186,P1036,10,67.58,0.0,675.8
OI003595,O11186,P1000,8,10.41,0.0,83.28
OI003596,O11187,P1005,175,8.17,0.007,1419.74
OI003597,O11187,P1052,73,21.28,0.001,1551.89
OI003598,O11187,P1027,65,56.63,0.0,3680.95
OI003599,O11187,P1011,175,10.18,0.042,1706.68
OI003600,O11187,P1074,69,17.14,0.0,1182.66
OI003601,O11187,P1016,82,5.44,0.0,446.08
OI003602,O11188,P1029,21,34.62,0.026,708.12
OI003603,O11188,P1039,13,70.77,0.0,920.01
OI003604,O11188,P1032,10,71.48,0.0,714.8
OI003605,O11189,P1000,3,10.41,0.0,31.23
OI003606,O11189,P1020,9,5.89,0.0,53.01
OI003607,O11190,P1061,190,9.47,0.004,1792.1
OI003608,O11190,P1059,40,11.79,0.0,471.6
OI003609,O11190,P1072,92,7.61,0.0,700.12
OI003610,O11190,P1063,191,9.62,0.025,1791.48
OI003611,O11190,P1077,66,17.4,0.0,1148.4
OI003612,O11191,P1018,16,8.68,0.0,138.88
OI003613,O11191,P1011,3,12.76,0.0,38.28
OI003614,O11191,P1066,11,11.24,0.0,123.64
OI003615,O11192,P1025,15,54.94,0.045,787.02
OI003616,O11192,P1005,22,8.96,0.0,197.12
OI003617,O11193,P1072,44,7.61,0.019,328.48
OI003618,O11193,P1049,162,12.54,0.059,1911.62
OI003619,O11193,P1044,71,6.11,0.031,420.36
OI003620,O11193,P1069,182,6.14,0.028,1086.19
OI003621,O11193,P1039,181,45.54,0.065,7706.96
OI003622,O11193,P1052,101,21.28,0.022,2102.0
OI003623,O11194,P1044,5,8.99,0.0,44.95
OI003624,O11194,P1072,24,9.65,0.0,231.6
OI003625,O11195,P1011,12,12.76,0.0,153.12
OI003626,O11196,P1055,12,15.82,0.02,186.04
OI003627,O11196,P1042,22,15.17,0.0,333.74
OI003628,O11197,P1005,4,8.96,0.0,35.84
OI003629,O11197,P1072,1,9.65,0.0,9.65
OI003630,O11197,P1034,9,107.1,0.0,963.9
OI003631,O11198,P1072,118,7.61,0.041,861.16
OI003632,O11198,P1066,93,9.12,0.0,848.16
OI003633,O11198,P1061,128,9.47,0.051,1150.34
OI003634,O11198,P1049,87,12.54,0.001,1089.89
OI003635,O11198,P1074,107,17.14,0.024,1789.96
OI003636,O11198,P1011,160,10.18,0.028,1583.19
OI003637,O11199,P1052,2,29.94,0.0,59.88
OI003638,O11199,P1029,11,34.62,0.0,380.82
OI003639,O11199,P1074,3,21.0,0.0,63.0
OI003640,O11200,P1000,14,10.41,0.027,141.81
OI003641,O11200,P1008,16,18.57,0.0,297.12
OI003642,O11200,P1072,22,9.65,0.0,212.3
OI003643,O11201,P1042,187,10.33,0.008,1916.26
OI003644,O11201,P1057,110,19.51,0.059,2019.48
OI003645,O11201,P1005,48,8.17,0.026,381.96
OI003646,O11201,P1052,158,21.28,0.054,3180.68
OI003647,O11201,P1074,93,17.14,0.0,1594.02
OI003648,O11202,P1042,14,15.17,0.0,212.38
OI003649,O11202,P1069,1,8.65,0.037,8.33
OI003650,O11202,P1057,21,27.97,0.0,587.37
OI003651,O11203,P1016,101,5.44,0.052,520.87
OI003652,O11203,P1022,148,5.13,0.027,738.74
OI003653,O11203,P1020,63,4.79,0.0,301.77
OI003654,O11203,P1077,126,17.4,0.03,2126.63
OI003655,O11203,P1036,29,49.26,0.0,1428.54
OI003656,O11204,P1027,1,65.16,0.0,65.16
OI003657,O11204,P1022,22,6.86,0.0,150.92
OI003658,O11204,P1039,23,70.77,0.0,1627.71
OI003659,O11205,P1042,4,15.17,0.019,59.53
OI003660,O11205,P1061,23,13.3,0.0,305.9
OI003661,O11206,P1061,2,13.3,0.0,26.6
OI003662,O11206,P1032,21,71.48,0.045,1433.53
OI003663,O11206,P1044,3,8.99,0.0,26.97
OI003664,O11207,P1020,10,5.89,0.0,58.9
OI003665,O11207,P1018,23,8.68,0.033,193.05
OI003666,O11207,P1025,3,54.94,0.0,164.82
OI003667,O11208,P1008,189,11.94,0.05,2143.83
OI003668,O11208,P1039,22,45.54,0.0,1001.88
OI003669,O11208,P1034,73,67.45,0.0,4923.85
OI003670,O11208,P1077,63,17.4,0.0,1096.2
OI003671,O11208,P1036,137,49.26,0.04,6478.68
OI003672,O11208,P1014,99,5.08,0.015,495.38
OI003673,O11208,P1032,109,43.73,0.004,4747.5
OI003674,O11209,P1063,121,9.62,0.023,1137.25
OI003675,O11209,P1057,151,19.51,0.076,2722.11
OI003676,O11209,P1011,187,10.18,0.021,1863.68
OI003677,O11209,P1042,138,10.33,0.009,1412.71
OI003678,O11209,P1046,86,6.1,0.0,524.6
OI003679,O11209,P1027,106,56.63,0.046,5726.65
OI003680,O11209,P1032,75,43.73,0.023,3204.32
OI003681,O11209,P1029,115,27.21,0.032,3029.02
OI003682,O11210,P1049,108,12.54,0.013,1336.71
OI003683,O11210,P1046,110,6.1,0.098,605.24
OI003684,O11210,P1008,23,11.94,0.0,274.62
OI003685,O11210,P1074,63,17.14,0.0,1079.82
OI003686,O11211,P1020,91,4.79,0.035,420.63
OI003687,O11211,P1036,139,49.26,0.017,6730.74
OI003688,O11211,P1000,145,7.4,0.076,991.45
OI003689,O11211,P1077,28,17.4,0.0,487.2
OI003690,O11212,P1011,9,12.76,0.0,114.84
OI003691,O11212,P1052,24,29.94,0.0,718.56
OI003692,O11213,P1072,73,7.61,0.0,555.53
OI003693,O11213,P1055,70,9.97,0.019,684.64
OI003694,O11213,P1052,186,21.28,0.091,3597.89
OI003695,O11213,P1069,126,6.14,0.005,769.77
OI003696,O11213,P1022,104,5.13,0.025,520.18
OI003697,O11213,P1032,61,43.73,0.0,2667.53
OI003698,O11214,P1074,116,17.14,0.075,1839.12
OI003699,O11214,P1005,111,8.17,0.071,842.48
OI003700,O11214,P1011,120,10.18,0.082,1121.43
OI003701,O11215,P1044,58,6.11,0.0,354.38
OI003702,O11215,P1072,123,7.61,0.011,925.73
OI003703,O11215,P1020,174,4.79,0.095,754.28
OI003704,O11216,P1072,21,9.65,0.0,202.65
OI003705,O11216,P1077,24,24.27,0.028,566.17
OI003706,O11217,P1032,23,71.48,0.0,1644.04
OI003707,O11217,P1008,20,18.57,0.0,371.4
OI003708,O11217,P1000,13,10.41,0.0,135.33
OI003709,O11218,P1027,12,65.16,0.0,781.92
OI003710,O11218,P1042,3,15.17,0.024,44.42
OI003711,O11219,P1018,1,8.68,0.0,8.68
OI003712,O11219,P1072,23,9.65,0.0,221.95
OI003713,O11219,P1014,19,6.52,0.0,123.88
OI003714,O11220,P1014,2,6.52,0.0,13.04
OI003715,O11220,P1034,6,107.1,0.0,642.6
OI003716,O11220,P1063,17,13.29,0.0,225.93
OI003717,O11221,P1022,14,6.86,0.0,96.04
OI003718,O11222,P1077,63,17.4,0.0,1096.2
OI003719,O11222,P1072,128,7.61,0.027,947.78
OI003720,O11222,P1016,199,5.44,0.036,1043.59
OI003721,O11222,P1018,48,5.96,0.0,286.08
OI003722,O11223,P1069,8,8.65,0.044,66.16
OI003723,O11223,P1025,24,54.94,0.0,1318.56
OI003724,O11223,P1022,11,6.86,0.0,75.46
OI003725,O11224,P1061,20,13.3,0.0,266.0
OI003726,O11224,P1000,24,10.41,0.0,249.84
OI003727,O11225,P1066,82,9.12,0.007,742.61
OI003728,O11225,P1005,96,8.17,0.0,784.32
OI003729,O11225,P1077,83,17.4,0.017,1419.65
OI003730,O11226,P1032,152,43.73,0.055,6281.38
OI003731,O11226,P1074,71,17.14,0.0,1216.94
OI003732,O11226,P1069,184,6.14,0.056,1066.49
OI003733,O11226,P1020,188,4.79,0.039,865.4
OI003734,O11226,P1039,51,45.54,0.011,2296.99
OI003735,O11226,P1061,87,9.47,0.002,822.24
OI003736,O11227,P1049,61,12.54,0.038,735.87
OI003737,O11227,P1044,96,6.11,0.0,586.56
OI003738,O11227,P1011,153,10.18,0.031,1509.26
OI003739,O11227,P1057,86,19.51,0.015,1652.69
OI003740,O11227,P1042,58,10.33,0.0,599.14
OI003741,O11227,P1029,177,27.21,0.082,4421.24
OI003742,O11227,P1066,149,9.12,0.093,1232.5
OI003743,O11227,P1022,82,5.13,0.0,420.66
OI003744,O11228,P1039,20,70.77,0.0,1415.4
OI003745,O11229,P1055,20,15.82,0.0,316.4
OI003746,O11230,P1034,123,67.45,0.085,7591.16
OI003747,O11230,P1002,199,3.79,0.072,699.91
OI003748,O11230,P1005,25,8.17,0.0,204.25
OI003749,O11230,P1027,46,56.63,0.0,2604.98
OI003750,O11230,P1061,193,9.47,0.029,1774.71
OI003751,O11230,P1036,142,49.26,0.044,6687.14
OI003752,O11230,P1042,36,10.33,0.006,369.65
OI003753,O11230,P1072,180,7.61,0.016,1347.88
OI003754,O11231,P1027,3,65.16,0.0,195.48
OI003755,O11231,P1036,12,67.58,0.0,810.96
OI003756,O11232,P1002,17,4.14,0.0,70.38
OI003757,O11232,P1066,2,11.24,0.011,22.23
OI003758,O11233,P1077,94,17.4,0.0,1635.6
OI003759,O11233,P1066,157,9.12,0.062,1343.07
OI003760,O11233,P1074,36,17.14,0.0,617.04
OI003761,O11233,P1036,86,49.26,0.0,4236.36
OI003762,O11234,P1002,10,4.14,0.0,41.4
OI003763,O11235,P1020,7,5.89,0.0,41.23
OI003764,O11235,P1074,21,21.0,0.0,441.0
OI003765,O11236,P1057,18,27.97,0.0,503.46
OI003766,O11237,P1052,113,21.28,0.097,2171.39
OI003767,O11237,P1061,153,9.47,0.004,1443.11
OI003768,O11237,P1077,43,17.4,0.0,748.2
OI003769,O11237,P1020,71,4.79,0.0,340.09
OI003770,O11237,P1029,125,27.21,0.027,3309.42
OI003771,O11237,P1011,20,10.18,0.0,203.6
OI003772,O11237,P1049,44,12.54,0.0,551.76
OI003773,O11238,P1032,19,71.48,0.044,1298.36
OI003774,O11238,P1044,19,8.99,0.0,170.81
OI003775,O11238,P1020,15,5.89,0.0,88.35
OI003776,O11239,P1057,11,27.97,0.0,307.67
OI003777,O11240,P1044,131,6.11,0.062,750.78
OI003778,O11240,P1074,161,17.14,0.073,2558.09
OI003779,O11240,P1016,126,5.44,0.031,664.19
OI003780,O11240,P1072,27,7.61,0.0,205.47
OI003781,O11240,P1032,22,43.73,0.0,962.06
OI003782,O11240,P1014,198,5.08,0.032,973.65
OI003783,O11240,P1027,78,56.63,0.004,4399.47
OI003784,O11240,P1002,145,3.79,0.014,541.86
OI003785,O11241,P1077,4,24.27,0.0,97.08
OI003786,O11242,P1029,161,27.21,0.001,4376.43
OI003787,O11242,P1018,166,5.96,0.022,967.59
OI003788,O11242,P1059,21,11.79,0.0,247.59
OI003789,O11242,P1049,97,12.54,0.0,1216.38
OI003790,O11242,P1008,70,11.94,0.037,804.88
OI003791,O11242,P1025,137,39.29,0.072,4995.17
OI003792,O11243,P1057,19,27.97,0.0,531.43
OI003793,O11244,P1034,21,107.1,0.0,2249.1
OI003794,O11244,P1044,9,8.99,0.0,80.91
OI003795,O11245,P1074,9,21.0,0.0,189.0
OI003796,O11246,P1061,2,13.3,0.0,26.6
OI003797,O11247,P1002,22,4.14,0.0,91.08
OI003798,O11248,P1029,21,34.62,0.0,727.02
OI003799,O11248,P1008,8,18.57,0.0,148.56
OI003800,O11249,P1000,199,7.4,0.066,1375.41
OI003801,O11249,P1025,25,39.29,0.0,982.25
OI003802,O11249,P1052,120,21.28,0.022,2497.42
OI003803,O11250,P1042,14,15.17,0.0,212.38
OI003804,O11250,P1025,2,54.94,0.0,109.88
OI003805,O11251,P1036,15,67.58,0.0,1013.7
OI003806,O11251,P1042,22,15.17,0.0,333.74
OI003807,O11252,P1039,89,45.54,0.0,4053.06
OI003808,O11252,P1066,176,9.12,0.064,1502.39
OI003809,O11252,P1000,53,7.4,0.0,392.2
OI003810,O11252,P1002,151,3.79,0.09,520.78
OI003811,O11253,P1042,7,15.17,0.0,106.19
OI003812,O11254,P1002,24,4.14,0.041,95.29
OI003813,O11254,P1072,15,9.65,0.0,144.75
OI003814,O11254,P1018,15,8.68,0.0,130.2
OI003815,O11255,P1032,105,43.73,0.092,4169.22
OI003816,O11255,P1002,178,3.79,0.082,619.3
OI003817,O11255,P1042,67,10.33,0.0,692.11
OI003818,O11256,P1042,21,15.17,0.0,318.57
OI003819,O11256,P1000,9,10.41,0.037,90.22
OI003820,O11257,P1069,29,6.14,0.0,178.06
OI003821,O11257,P1044,137,6.11,0.033,809.45
OI003822,O11257,P1027,181,56.63,0.062,9614.53
OI003823,O11257,P1034,91,67.45,0.0,6137.95
OI003824,O11257,P1011,80,10.18,0.0,814.4
OI003825,O11258,P1016,4,6.93,0.043,26.53
OI003826,O11259,P1044,4,8.99,0.018,35.31
OI003827,O11259,P1049,15,16.27,0.0,244.05
OI003828,O11259,P1057,8,27.97,0.011,221.3
OI003829,O11260,P1039,24,70.77,0.0,1698.48
OI003830,O11260,P1005,9,8.96,0.0,80.64
OI003831,O11261,P1000,49,7.4,0.0,362.6
OI003832,O11261,P1044,125,6.11,0.055,721.74
OI003833,O11261,P1011,59,10.18,0.012,593.41
OI003834,O11262,P1039,40,45.54,0.0,1821.6
OI003835,O11262,P1011,76,10.18,0.0,773.68
OI003836,O11262,P1063,58,9.62,0.0,557.96
OI003837,O11262,P1002,129,3.79,0.03,474.24
OI003838,O11262,P1018,33,5.96,0.0,196.68
OI003839,O11263,P1057,7,27.97,0.0,195.79
OI003840,O11263,P1036,15,67.58,0.0,1013.7
OI003841,O11264,P1014,17,6.52,0.0,110.84
OI003842,O11265,P1074,23,21.0,0.0,483.0
OI003843,O11266,P1022,9,6.86,0.029,59.95
OI003844,O11266,P1074,10,21.0,0.0,210.0
OI003845,O11266,P1055,1,15.82,0.0,15.82
OI003846,O11267,P1066,4,11.24,0.0,44.96
OI003847,O11268,P1000,4,10.41,0.034,40.22
OI003848,O11269,P1044,146,6.11,0.066,833.18
OI003849,O11269,P1018,38,5.96,0.018,222.4
OI003850,O11269,P1008,193,11.94,0.01,2281.38
OI003851,O11269,P1000,51,7.4,0.0,377.4
OI003852,O11269,P1052,55,21.28,0.0,1170.4
OI003853,O11269,P1011,121,10.18,0.008,1221.93
OI003854,O11269,P1036,30,49.26,0.0,1477.8
OI003855,O11269,P1069,98,6.14,0.0,601.72
OI003856,O11270,P1059,24,16.76,0.0,402.24
OI003857,O11270,P1039,10,70.77,0.0,707.7
OI003858,O11270,P1057,24,27.97,0.0,671.28
OI003859,O11271,P1005,8,8.96,0.0,71.68
OI003860,O11271,P1074,18,21.0,0.0,378.0
OI003861,O11271,P1052,16,29.94,0.0,479.04
OI003862,O11272,P1022,24,6.86,0.0,164.64
OI003863,O11272,P1027,3,65.16,0.0,195.48
OI003864,O11273,P1036,16,67.58,0.0,1081.28
OI003865,O11274,P1022,13,6.86,0.0,89.18
OI003866,O11275,P1063,10,13.29,0.0,132.9
OI003867,O11276,P1022,1,6.86,0.0,6.86
OI003868,O11277,P1008,9,18.57,0.0,167.13
OI003869,O11277,P1057,13,27.97,0.0,363.61
OI003870,O11278,P1046,156,6.1,0.074,881.18
OI003871,O11278,P1072,159,7.61,0.063,1133.76
OI003872,O11278,P1069,138,6.14,0.093,768.52
OI003873,O11278,P1034,189,67.45,0.0,12748.05
OI003874,O11278,P1014,141,5.08,0.013,706.97
OI003875,O11278,P1063,65,9.62,0.0,625.3
OI003876,O11278,P1061,170,9.47,0.033,1556.77
OI003877,O11278,P1016,78,5.44,0.0,424.32
OI003878,O11279,P1016,55,5.44,0.0,299.2
OI003879,O11279,P1046,32,6.1,0.023,190.71
OI003880,O11279,P1034,26,67.45,0.015,1727.39
OI003881,O11279,P1057,70,19.51,0.0,1365.7
OI003882,O11279,P1032,174,43.73,0.004,7578.58
OI003883,O11279,P1044,113,6.11,0.026,672.48
